OBJECTID,SEMEL_YISHUV,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,STAT_2022,YISHUV_STAT_2022,ROVA,TAT_ROVA,COD_TIFKUD,SHAPE_Length,SHAPE_Area
3335,8200,קריית מוצקין,QIRYAT MOTZKIN,44,82000044,,4,1,2628.695019884,390562.416829231
3336,8300,ראשון לציון,RISHON LEZIYYON,111,83000111,1,11,6,11466.2121947256,5323592.64875072
3337,8300,ראשון לציון,RISHON LEZIYYON,112,83000112,1,11,6,4064.51374541144,808858.874009823
3338,8300,ראשון לציון,RISHON LEZIYYON,113,83000113,1,11,1,1685.21398048747,142408.743031817
3339,8300,ראשון לציון,RISHON LEZIYYON,114,83000114,1,11,1,2679.40722722125,225777.003016212
3340,8300,ראשון לציון,RISHON LEZIYYON,115,83000115,1,11,1,2094.11974023923,200573.874423102
3341,8300,ראשון לציון,RISHON LEZIYYON,116,83000116,1,11,1,1681.97599351754,131335.189004877
3342,8300,ראשון לציון,RISHON LEZIYYON,117,83000117,1,11,1,1890.00119453499,153292.534980003
3343,8300,ראשון לציון,RISHON LEZIYYON,121,83000121,1,12,1,1981.97262274606,236859.188890685
3344,8300,ראשון לציון,RISHON LEZIYYON,122,83000122,1,12,1,1689.43230110656,151795.951462937
3345,8300,ראשון לציון,RISHON LEZIYYON,123,83000123,1,12,1,1589.35813187191,99779.6610277043
3346,8300,ראשון לציון,RISHON LEZIYYON,124,83000124,1,12,1,1541.91349787555,87724.943934817
3347,8300,ראשון לציון,RISHON LEZIYYON,125,83000125,1,12,1,1689.48643428708,127578.626737903
3348,8300,ראשון לציון,RISHON LEZIYYON,126,83000126,1,12,1,1744.34384113541,154201.819352671
3349,8300,ראשון לציון,RISHON LEZIYYON,131,83000131,1,13,1,2436.80329842053,182373.907816262
3350,8300,ראשון לציון,RISHON LEZIYYON,132,83000132,1,13,1,2657.00092992961,383852.946298639
3351,8300,ראשון לציון,RISHON LEZIYYON,133,83000133,1,13,1,1686.90207018627,175666.596536166
3352,8300,ראשון לציון,RISHON LEZIYYON,134,83000134,1,13,6,5261.82509633845,1109969.04614211
3353,8300,ראשון לציון,RISHON LEZIYYON,135,83000135,1,13,6,6041.43171355748,1004912.81563013
3354,8300,ראשון לציון,RISHON LEZIYYON,211,83000211,2,21,1,3320.11706843234,455867.625895534
3355,8300,ראשון לציון,RISHON LEZIYYON,212,83000212,2,21,1,5559.31409823085,911050.813604462
3356,8300,ראשון לציון,RISHON LEZIYYON,213,83000213,2,21,1,3975.01208136092,826950.293205391
3357,8300,ראשון לציון,RISHON LEZIYYON,214,83000214,2,21,1,2601.58467794745,333469.058001185
3358,8300,ראשון לציון,RISHON LEZIYYON,215,83000215,2,21,1,2794.98436378797,374398.057861631
3359,8300,ראשון לציון,RISHON LEZIYYON,216,83000216,2,21,4,2915.5902062721,347071.263133209
3360,8300,ראשון לציון,RISHON LEZIYYON,217,83000217,2,21,1,1694.23449402633,168194.329427317
3361,8300,ראשון לציון,RISHON LEZIYYON,218,83000218,2,21,1,3875.25638710463,600771.02377428
3362,8300,ראשון לציון,RISHON LEZIYYON,221,83000221,2,22,1,1799.50048742439,162431.154867934
3363,8300,ראשון לציון,RISHON LEZIYYON,222,83000222,2,22,1,1406.69648486706,121795.067828627
3364,8300,ראשון לציון,RISHON LEZIYYON,223,83000223,2,22,1,3732.41316357636,434833.460378092
3365,8300,ראשון לציון,RISHON LEZIYYON,224,83000224,2,22,1,1748.01109926092,181548.240114681
3366,8300,ראשון לציון,RISHON LEZIYYON,225,83000225,2,22,1,1973.14950266341,180095.311810507
3367,8300,ראשון לציון,RISHON LEZIYYON,226,83000226,2,22,1,1885.08565523184,194680.866429115
3368,8300,ראשון לציון,RISHON LEZIYYON,311,83000311,3,31,4,4804.8560077329,1293604.77091005
3369,8300,ראשון לציון,RISHON LEZIYYON,312,83000312,3,31,1,4448.75612731898,1168020.51227789
3370,8300,ראשון לציון,RISHON LEZIYYON,313,83000313,3,31,1,5625.36432501563,1070358.12323182
3371,8300,ראשון לציון,RISHON LEZIYYON,314,83000314,3,31,1,3741.8063572893,873601.314141227
3372,8300,ראשון לציון,RISHON LEZIYYON,321,83000321,3,32,1,2165.66293081246,218091.948728988
3373,8300,ראשון לציון,RISHON LEZIYYON,322,83000322,3,32,1,1827.63201479127,167194.150748139
3374,8300,ראשון לציון,RISHON LEZIYYON,323,83000323,3,32,1,1577.03355908088,145377.199636309
3375,8300,ראשון לציון,RISHON LEZIYYON,324,83000324,3,32,1,2060.10640941968,196767.305335424
3376,8300,ראשון לציון,RISHON LEZIYYON,411,83000411,4,41,1,2235.30468018933,299108.474620258
3377,8300,ראשון לציון,RISHON LEZIYYON,412,83000412,4,41,1,3682.46594330349,676725.565794454
3378,8300,ראשון לציון,RISHON LEZIYYON,413,83000413,4,41,1,1712.77428297291,167518.428169925
3379,8300,ראשון לציון,RISHON LEZIYYON,421,83000421,4,42,1,1887.70457439116,132189.326744462
3380,8300,ראשון לציון,RISHON LEZIYYON,635,83000635,6,63,6,11020.365868125,4221795.74150038
3381,8300,ראשון לציון,RISHON LEZIYYON,641,83000641,6,64,4,4500.21100038704,1204486.51408685
3382,8300,ראשון לציון,RISHON LEZIYYON,642,83000642,6,64,6,5530.57377504902,1361390.27575316
3383,8300,ראשון לציון,RISHON LEZIYYON,643,83000643,6,64,4,25857.7011061569,12887862.5732891
3384,8300,ראשון לציון,RISHON LEZIYYON,711,83000711,7,71,2,3776.31777909364,379034.014516867
3385,8300,ראשון לציון,RISHON LEZIYYON,712,83000712,7,71,1,2564.73785960446,247297.517341183
3386,8300,ראשון לציון,RISHON LEZIYYON,713,83000713,7,71,1,2285.07163241916,218919.136876741
3387,8300,ראשון לציון,RISHON LEZIYYON,714,83000714,7,71,1,2720.82198476733,400461.556600878
3388,8300,ראשון לציון,RISHON LEZIYYON,721,83000721,7,72,1,2426.87582546726,356306.346260782
3389,8300,ראשון לציון,RISHON LEZIYYON,722,83000722,7,72,1,2129.1616682284,218588.14474432
3390,8300,ראשון לציון,RISHON LEZIYYON,723,83000723,7,72,1,3289.77737938844,471499.743941176
3391,8400,רחובות,REHOVOT,111,84000111,1,11,2,6084.8177939559,1481991.89390045
3392,8400,רחובות,REHOVOT,112,84000112,1,11,1,1519.90807946211,119316.28257422
3393,8400,רחובות,REHOVOT,113,84000113,1,11,6,6156.58735824028,1285196.9846367
3394,8400,רחובות,REHOVOT,114,84000114,1,11,1,1971.61153343106,193077.518987007
3395,8400,רחובות,REHOVOT,115,84000115,1,11,1,1673.1236398279,153932.759011449
3396,8400,רחובות,REHOVOT,116,84000116,1,11,1,1826.83684621537,199525.662308759
3397,8400,רחובות,REHOVOT,117,84000117,1,11,1,2154.66266092104,286460.537772734
3398,8400,רחובות,REHOVOT,121,84000121,1,12,1,1772.32358182315,191655.945934602
3399,8400,רחובות,REHOVOT,122,84000122,1,12,1,2425.81496498986,304648.640070143
3400,8400,רחובות,REHOVOT,123,84000123,1,12,1,2312.46257952871,220787.35902166
3401,8400,רחובות,REHOVOT,124,84000124,1,12,1,2081.00425891367,270148.168884192
3402,8400,רחובות,REHOVOT,125,84000125,1,12,4,10393.4011474529,4498296.85420254
3403,8400,רחובות,REHOVOT,126,84000126,1,12,1,2076.51893814586,241345.606330027
3404,8400,רחובות,REHOVOT,211,84000211,2,21,1,2441.83968658642,289732.717660014
3405,8400,רחובות,REHOVOT,212,84000212,2,21,1,1282.27528208325,100823.638228732
3406,8400,רחובות,REHOVOT,213,84000213,2,21,1,2477.70123376816,283932.965019911
3407,8400,רחובות,REHOVOT,214,84000214,2,21,1,2870.95476054689,401809.439676923
3408,8400,רחובות,REHOVOT,221,84000221,2,22,1,3075.31883807665,371621.288039297
3409,8400,רחובות,REHOVOT,222,84000222,2,22,1,2463.51300726516,225994.536333459
3410,8400,רחובות,REHOVOT,223,84000223,2,22,1,1860.83498667008,173880.868101842
3411,8400,רחובות,REHOVOT,231,84000231,2,23,1,2063.91608081145,237684.688885111
3412,8400,רחובות,REHOVOT,232,84000232,2,23,1,2032.23639576379,241360.870266395
3413,8400,רחובות,REHOVOT,311,84000311,3,31,1,5723.79939880359,1721553.89442114
3414,8400,רחובות,REHOVOT,312,84000312,3,31,1,2280.7380000693,270832.356069583
3415,8400,רחובות,REHOVOT,313,84000313,3,31,1,2939.69051618251,246684.083127654
3416,8400,רחובות,REHOVOT,314,84000314,3,31,1,2221.14190896367,189961.992291102
3417,8400,רחובות,REHOVOT,321,84000321,3,32,1,1939.7194150155,192103.177896543
3418,8400,רחובות,REHOVOT,322,84000322,3,32,1,4192.22408673091,679647.408659449
3419,8400,רחובות,REHOVOT,323,84000323,3,32,1,2071.39786552802,225296.103454179
3420,8400,רחובות,REHOVOT,411,84000411,4,41,1,2330.67270803543,309349.143845844
3421,8400,רחובות,REHOVOT,412,84000412,4,41,1,2050.24510579453,219843.381832798
3422,8400,רחובות,REHOVOT,413,84000413,4,41,1,2620.86529349561,223725.395893842
3423,8400,רחובות,REHOVOT,414,84000414,4,41,1,2461.81712422225,250077.658861776
3424,8400,רחובות,REHOVOT,421,84000421,4,42,1,2815.74957223502,342657.773341303
3425,8400,רחובות,REHOVOT,422,84000422,4,42,1,3427.04978769114,561285.690539224
3426,8400,רחובות,REHOVOT,423,84000423,4,42,6,6062.98411036057,1449539.2885772
3427,8400,רחובות,REHOVOT,424,84000424,4,42,1,2900.66848957455,261090.667341288
3428,8400,רחובות,REHOVOT,425,84000425,4,42,1,2513.48784082228,203747.233291699
3429,8400,רחובות,REHOVOT,426,84000426,4,42,1,6122.92234254451,1481458.3801765
3430,8400,רחובות,REHOVOT,431,84000431,4,43,1,1625.07154615728,132754.413351237
3431,8400,רחובות,REHOVOT,432,84000432,4,43,1,4217.55764140386,888797.600919335
3432,8400,רחובות,REHOVOT,433,84000433,4,43,1,5679.11317318827,904017.702156084
3433,8400,רחובות,REHOVOT,434,84000434,4,43,1,4563.66113488348,798306.942974914
3434,8400,רחובות,REHOVOT,435,84000435,4,43,1,3072.61882356137,432478.655443569
3435,8500,רמלה,RAMLA,11,85000011,,1,2,6456.73059302544,1293492.13034596
3436,8500,רמלה,RAMLA,12,85000012,,1,1,3745.74505788265,355370.844732466
3437,8500,רמלה,RAMLA,13,85000013,,1,1,3646.07019955656,558727.244670606
3438,8500,רמלה,RAMLA,14,85000014,,1,2,5683.77760959972,1598621.59176241
3439,8500,רמלה,RAMLA,15,85000015,,1,1,2766.60510180952,227737.239258356
3440,8500,רמלה,RAMLA,16,85000016,,1,4,2862.9693128967,266402.49179485
3441,8500,רמלה,RAMLA,21,85000021,,2,1,1688.07993824403,151824.868753564
3442,8500,רמלה,RAMLA,22,85000022,,2,1,2296.60628297998,292878.366880963
3443,8500,רמלה,RAMLA,23,85000023,,2,1,2120.57704791229,224672.274730841
3444,8500,רמלה,RAMLA,24,85000024,,2,1,3365.54897407082,543668.689665446
3445,8500,רמלה,RAMLA,25,85000025,,2,1,2421.58388955231,284821.818909382
3446,8500,רמלה,RAMLA,26,85000026,,2,4,1988.21815383734,170494.913612871
3447,8500,רמלה,RAMLA,31,85000031,,3,1,2340.58392163194,193676.735619839
3448,8500,רמלה,RAMLA,32,85000032,,3,1,2068.37117057905,217863.246102382
3449,8500,רמלה,RAMLA,33,85000033,,3,1,1650.32470612605,72557.7088110957
3450,8500,רמלה,RAMLA,34,85000034,,3,1,1771.38272205748,143460.322950731
3451,8500,רמלה,RAMLA,35,85000035,,3,1,2131.69359592356,276076.137364109
3452,8500,רמלה,RAMLA,36,85000036,,3,1,4051.95570152451,508859.526745125
3453,8500,רמלה,RAMLA,37,85000037,,3,1,875.134660550843,39192.6350399288
3454,8500,רמלה,RAMLA,41,85000041,,4,1,4578.25453900828,439378.199438844
3455,8500,רמלה,RAMLA,42,85000042,,4,1,3317.93671790486,447818.225300268
3456,8500,רמלה,RAMLA,43,85000043,,4,1,3124.41651493771,423645.772770535
3457,8500,רמלה,RAMLA,44,85000044,,4,1,2946.2330484808,369687.987025167
3458,8500,רמלה,RAMLA,45,85000045,,4,1,3712.33408420851,609917.448093422
3459,8500,רמלה,RAMLA,46,85000046,,4,1,3186.94381113983,434367.177098355
3460,8500,רמלה,RAMLA,47,85000047,,4,4,2750.57924171858,220381.575951486
3461,8500,רמלה,RAMLA,51,85000051,,5,1,4441.02909680534,523005.518431945
3462,8500,רמלה,RAMLA,52,85000052,,5,1,2342.89507960589,241719.348456837
3463,8500,רמלה,RAMLA,53,85000053,,5,1,2316.59042650973,289034.643095704
3464,8500,רמלה,RAMLA,54,85000054,,5,1,3486.02820224319,418099.017189981
3465,8500,רמלה,RAMLA,55,85000055,,5,1,1592.57458013885,153940.517051243
3466,8600,רמת גן,RAMAT GAN,111,86000111,1,11,6,3147.3885033616,394286.095444112
3467,8600,רמת גן,RAMAT GAN,112,86000112,1,11,1,3698.96320727885,533034.21063519
3468,8600,רמת גן,RAMAT GAN,113,86000113,1,11,1,1852.3229434848,151483.554068811
3469,8600,רמת גן,RAMAT GAN,114,86000114,1,11,1,1541.71181913689,144646.892645886
3470,8600,רמת גן,RAMAT GAN,115,86000115,1,11,1,1449.64212903699,119747.504133591
3471,8600,רמת גן,RAMAT GAN,116,86000116,1,11,1,1470.39387247721,127932.276977976
3472,8600,רמת גן,RAMAT GAN,121,86000121,1,12,1,1486.6179201777,95614.0221976079
3473,8600,רמת גן,RAMAT GAN,122,86000122,1,12,1,1498.70626704299,77091.9529368426
3474,8600,רמת גן,RAMAT GAN,123,86000123,1,12,1,2020.57026315589,174897.458719689
3475,8600,רמת גן,RAMAT GAN,124,86000124,1,12,1,2462.78383976714,318022.00951625
3476,8600,רמת גן,RAMAT GAN,125,86000125,1,12,1,1593.39828441835,152523.644415499
3477,8600,רמת גן,RAMAT GAN,211,86000211,2,21,1,1115.89609520105,55218.9186080198
3478,8600,רמת גן,RAMAT GAN,212,86000212,2,21,1,1838.30699516658,222190.153299067
3479,8600,רמת גן,RAMAT GAN,213,86000213,2,21,1,2033.37729818869,190566.637455808
3480,8600,רמת גן,RAMAT GAN,214,86000214,2,21,1,1407.51638330532,96278.2120392209
3481,8600,רמת גן,RAMAT GAN,215,86000215,2,21,1,2215.62418509107,292382.290404949
3482,8600,רמת גן,RAMAT GAN,216,86000216,2,21,1,1569.57321448008,129633.708237169
3483,8600,רמת גן,RAMAT GAN,217,86000217,2,21,1,2178.59377517755,137977.989754497
3484,8600,רמת גן,RAMAT GAN,221,86000221,2,22,1,1962.95449459705,174007.835915915
3485,8600,רמת גן,RAMAT GAN,222,86000222,2,22,1,2388.99188531855,302078.767572423
3486,8600,רמת גן,RAMAT GAN,223,86000223,2,22,1,1588.11997219731,157822.044313937
3487,8600,רמת גן,RAMAT GAN,224,86000224,2,22,1,2940.62561860698,233976.134981811
3488,8600,רמת גן,RAMAT GAN,225,86000225,2,22,1,1968.47008207703,184511.376086094
3489,8600,רמת גן,RAMAT GAN,226,86000226,2,22,1,1898.47741526316,197530.399547493
3490,8600,רמת גן,RAMAT GAN,311,86000311,3,31,1,1398.89730459687,111785.636175011
3491,8600,רמת גן,RAMAT GAN,312,86000312,3,31,1,1734.31674337255,184682.059908049
3492,8600,רמת גן,RAMAT GAN,313,86000313,3,31,1,1625.25894436115,142357.395324872
3493,8600,רמת גן,RAMAT GAN,314,86000314,3,31,1,1737.28093148922,155818.197652749
3494,8600,רמת גן,RAMAT GAN,321,86000321,3,32,1,1949.69463909756,226790.926787825
3495,8600,רמת גן,RAMAT GAN,322,86000322,3,32,1,2474.31168063972,231732.968506639
3496,8600,רמת גן,RAMAT GAN,323,86000323,3,32,5,5273.69689160453,616027.522286669
3497,8600,רמת גן,RAMAT GAN,324,86000324,3,32,1,2581.81380631443,215784.243182394
3498,8600,רמת גן,RAMAT GAN,325,86000325,3,32,1,2372.7371917936,306061.163298435
3499,8600,רמת גן,RAMAT GAN,411,86000411,4,41,1,2702.94430745779,407533.723359262
3500,8600,רמת גן,RAMAT GAN,412,86000412,4,41,1,3615.68707231945,546404.661558381
3501,8600,רמת גן,RAMAT GAN,413,86000413,4,41,1,3165.85073925012,469320.8463482
3502,8700,רעננה,RA'ANNANA,37,87000037,,3,1,3780.03868640241,617404.187616287
3503,8700,רעננה,RA'ANNANA,41,87000041,,4,4,8677.6720962896,2610710.57185297
3504,8700,רעננה,RA'ANNANA,42,87000042,,4,1,2670.62801693226,383613.394493695
3505,8700,רעננה,RA'ANNANA,43,87000043,,4,1,2631.33283087823,380092.167312207
3506,8700,רעננה,RA'ANNANA,44,87000044,,4,1,2418.34520529184,370040.473325741
3507,8700,רעננה,RA'ANNANA,45,87000045,,4,1,2845.436690351,407438.601974432
3508,8800,שפרעם,SHEFAR'AM,11,88000011,,1,1,13822.9086285215,4867290.29392199
3509,8800,שפרעם,SHEFAR'AM,12,88000012,,1,1,5290.1896638109,1006564.71118118
3510,8800,שפרעם,SHEFAR'AM,13,88000013,,1,1,6604.70005947261,1227238.38962328
3511,8800,שפרעם,SHEFAR'AM,21,88000021,,2,1,11538.1657285474,3009577.87670033
3512,8800,שפרעם,SHEFAR'AM,22,88000022,,2,1,6371.64781805954,1516392.16742836
3513,8800,שפרעם,SHEFAR'AM,23,88000023,,2,1,4063.6316176778,542448.013089926
3514,8800,שפרעם,SHEFAR'AM,31,88000031,,3,1,2913.0275014889,380794.829211409
3515,8800,שפרעם,SHEFAR'AM,32,88000032,,3,1,7877.33424903398,1733646.2725202
3516,8800,שפרעם,SHEFAR'AM,33,88000033,,3,1,5566.37780300664,837312.037359151
3517,8800,שפרעם,SHEFAR'AM,34,88000034,,3,1,10657.0903616372,4556168.17590905
3518,8900,טמרה,TAMRA,1,89000001,,,1,9099.50288889495,2708871.74043543
3519,8900,טמרה,TAMRA,2,89000002,,,1,2031.18796961623,193326.98198006
3520,8900,טמרה,TAMRA,3,89000003,,,1,14778.8325501841,7370982.61669394
3521,8900,טמרה,TAMRA,4,89000004,,,1,4146.73048261529,657624.551564778
3522,8900,טמרה,TAMRA,5,89000005,,,1,8862.37913907693,2080015.32560311
3523,8900,טמרה,TAMRA,6,89000006,,,1,2473.01009694421,258588.514779981
3524,8900,טמרה,TAMRA,7,89000007,,,1,5859.2250956219,1467225.47440532
3525,8900,טמרה,TAMRA,8,89000008,,,1,23435.4349115548,15033485.4798227
3526,9000,באר שבע,BE'ER SHEVA,111,90000111,1,11,1,2745.64558560334,351000.06544785
3527,9000,באר שבע,BE'ER SHEVA,112,90000112,1,11,1,2779.20963877567,437773.089173182
3528,9000,באר שבע,BE'ER SHEVA,113,90000113,1,11,1,2141.03679969245,226167.528367955
3529,9000,באר שבע,BE'ER SHEVA,121,90000121,1,12,1,2897.59466065287,419825.811636346
3530,9000,באר שבע,BE'ER SHEVA,122,90000122,1,12,1,2584.03310209076,192950.48903105
3531,9000,באר שבע,BE'ER SHEVA,123,90000123,1,12,1,2073.13885277052,153112.596692356
3532,9000,באר שבע,BE'ER SHEVA,131,90000131,1,13,1,2456.01230294703,304639.089648191
3533,9000,באר שבע,BE'ER SHEVA,132,90000132,1,13,1,1841.87749705371,172894.245892166
3534,9000,באר שבע,BE'ER SHEVA,133,90000133,1,13,1,2651.56261656446,175104.163843513
3535,9000,באר שבע,BE'ER SHEVA,211,90000211,2,21,1,2752.78167875122,438256.466901749
3536,9000,באר שבע,BE'ER SHEVA,212,90000212,2,21,1,2593.01780060011,322560.408227304
3537,9000,באר שבע,BE'ER SHEVA,213,90000213,2,21,1,2822.75022594742,439540.656667344
3538,9000,באר שבע,BE'ER SHEVA,214,90000214,2,21,1,2400.83381203939,312123.545267239
3539,9000,באר שבע,BE'ER SHEVA,215,90000215,2,21,1,2130.19578364968,224393.018304832
3540,9000,באר שבע,BE'ER SHEVA,216,90000216,2,21,1,2135.32650730922,243539.192486559
3541,9000,באר שבע,BE'ER SHEVA,221,90000221,2,22,1,1810.4907133221,199992.164920965
3542,9000,באר שבע,BE'ER SHEVA,222,90000222,2,22,1,2021.33584226296,254313.112668617
3543,9000,באר שבע,BE'ER SHEVA,223,90000223,2,22,1,2307.99231604763,218427.783947644
3544,9000,באר שבע,BE'ER SHEVA,224,90000224,2,22,1,2194.09832117578,188294.409474274
3545,9000,באר שבע,BE'ER SHEVA,225,90000225,2,22,1,2420.01827737581,274455.508085622
3546,9000,באר שבע,BE'ER SHEVA,226,90000226,2,22,1,2134.43373096339,236380.029381521
3547,9000,באר שבע,BE'ER SHEVA,311,90000311,3,31,6,2653.19203726158,330349.221239817
3548,9000,באר שבע,BE'ER SHEVA,312,90000312,3,31,1,2767.53470622676,359940.952649843
3549,9000,באר שבע,BE'ER SHEVA,313,90000313,3,31,1,2654.94740627873,412378.512531871
3550,9000,באר שבע,BE'ER SHEVA,314,90000314,3,31,4,22815.8471000435,19127473.8857728
3551,9000,באר שבע,BE'ER SHEVA,321,90000321,3,32,1,2396.47203285155,259893.1259835
3552,9000,באר שבע,BE'ER SHEVA,322,90000322,3,32,1,3742.77872231251,765961.8198823
3553,9000,באר שבע,BE'ER SHEVA,323,90000323,3,32,1,5282.81018963138,1501541.26893964
3554,9000,באר שבע,BE'ER SHEVA,411,90000411,4,41,1,3128.86981238328,440310.520901986
3555,9000,באר שבע,BE'ER SHEVA,412,90000412,4,41,1,1939.58277628581,107464.889889798
3556,9000,באר שבע,BE'ER SHEVA,413,90000413,4,41,1,2265.68595661882,304259.261870481
3557,9000,באר שבע,BE'ER SHEVA,414,90000414,4,41,1,2173.09968459418,221854.815631795
3558,9000,באר שבע,BE'ER SHEVA,421,90000421,4,42,1,3969.90352055243,718617.651205641
